user_id,age,country,subscription,primary_device,signup_date
U00516,33,Colombia,Standard,SmartTV,2024-08-13
U00517,31,Chile,Premium,SmartTV,2025-09-26
U00518,48,Spain,Basic,SmartTV,2024-09-10
U00519,33,United States,Standard,SmartTV,2025-11-08
U00520,49,Argentina,Basic,Mobile,2023-07-26
U00521,37,Chile,Standard,Desktop,2026-06-26
U00522,34,Ecuador,Standard,Desktop,2023-11-01
U00523,37,Ecuador,Standard,SmartTV,2024-04-26
U00524,20,Ecuador,Standard,SmartTV,2023-02-04
U00525,39,Peru,Premium,SmartTV,2023-04-21
U00526,45,Ecuador,Premium,SmartTV,2026-06-19
U00527,47,Peru,Premium,SmartTV,2023-11-20
U00528,19,Mexico,Basic,SmartTV,2024-06-05
U00529,18,Mexico,Premium,Desktop,2023-01-14
U00530,29,Mexico,Standard,Mobile,2024-03-27
U00531,52,Colombia,Basic,Mobile,2024-09-11
U00532,38,Chile,Standard,SmartTV,2025-10-18
U00533,26,United States,Basic,Mobile,2023-08-17
U00534,18,Peru,Premium,Desktop,2023-12-11
U00535,27,Spain,Basic,Desktop,2025-06-16
U00536,26,Peru,Standard,SmartTV,2024-02-05
U00537,46,Mexico,Standard,Tablet,2024-06-09
U00538,47,Chile,Basic,Tablet,2026-10-15
U00539,22,Mexico,Premium,Mobile,2026-11-11
U00540,44,United States,Standard,SmartTV,2026-11-02
U00541,43,Peru,Standard,Mobile,2023-10-03
U00542,21,Argentina,Standard,SmartTV,2023-03-25
U00543,34,United States,Premium,Desktop,2025-04-17
U00544,39,Spain,Standard,Mobile,2024-11-16
U00545,37,Ecuador,Basic,SmartTV,2025-12-23
U00546,18,Ecuador,Premium,SmartTV,2025-12-21
U00547,37,United States,Standard,Tablet,2023-11-27
U00548,43,Argentina,Basic,Mobile,2023-02-11
U00549,54,United States,Basic,Tablet,2026-11-05
U00550,27,Colombia,Basic,Mobile,2023-10-10
U00551,28,Spain,Premium,Mobile,2024-10-26
U00552,32,Spain,Premium,SmartTV,2026-04-13
U00553,38,Spain,Standard,SmartTV,2026-10-18
U00554,36,Mexico,Standard,Tablet,2026-02-07
U00555,42,Ecuador,Premium,SmartTV,2024-06-01
U00556,21,Mexico,Standard,SmartTV,2023-10-20
U00557,40,Mexico,Standard,Mobile,2023-11-15
U00558,26,Peru,Premium,Tablet,2025-08-01
U00559,33,Colombia,Basic,SmartTV,2024-11-19
U00560,55,United States,Basic,SmartTV,2026-01-09
U00561,18,Ecuador,Premium,SmartTV,2026-02-23
U00562,32,Peru,Standard,Mobile,2025-02-11
U00563,20,Mexico,Basic,Tablet,2025-11-23
U00564,37,United States,Standard,SmartTV,2024-04-27
U00565,48,Mexico,Standard,SmartTV,2026-06-14
U00566,37,Colombia,Standard,SmartTV,2025-03-15
U00567,34,Ecuador,Premium,SmartTV,2025-01-23
U00568,51,Colombia,Premium,SmartTV,2023-08-03
U00569,39,Colombia,Standard,SmartTV,2024-07-25
U00570,45,Spain,Standard,Mobile,2024-02-24
U00571,44,Peru,Standard,SmartTV,2024-02-08
U00572,18,Ecuador,Basic,SmartTV,2026-04-16
U00573,34,Spain,Standard,SmartTV,2024-04-02
U00574,22,Ecuador,Standard,SmartTV,2023-03-04
U00575,25,Ecuador,Premium,Mobile,2024-09-17
U00576,53,Chile,Premium,Mobile,2024-01-02
U00577,31,Ecuador,Basic,Mobile,2023-02-12
U00578,58,Ecuador,Premium,SmartTV,2026-08-11
U00579,18,United States,Standard,Tablet,2023-05-16
U00580,22,Spain,Basic,SmartTV,2026-07-22
U00581,44,Argentina,Standard,SmartTV,2026-05-26
U00582,31,Mexico,Premium,SmartTV,2025-03-27
U00583,39,Ecuador,Standard,SmartTV,2023-06-23
U00584,34,Spain,Standard,Tablet,2026-07-25
U00585,33,Chile,Standard,Mobile,2024-03-22
U00586,31,Ecuador,Standard,SmartTV,2023-05-17
U00587,37,Colombia,Standard,Desktop,2024-04-17
U00588,43,Chile,Standard,Mobile,2025-02-10
U00589,54,Ecuador,Premium,SmartTV,2023-01-09
U00590,33,Colombia,Standard,Desktop,2025-02-19
U00591,30,Peru,Basic,SmartTV,2025-07-04
U00592,29,Chile,Standard,Mobile,2026-06-19
U00593,53,Ecuador,Standard,Desktop,2023-12-10
U00594,43,Mexico,Standard,Mobile,2024-07-10
U00595,18,Colombia,Standard,Tablet,2023-11-06
U00596,18,Mexico,Basic,SmartTV,2023-01-03
U00597,25,Colombia,Standard,SmartTV,2023-08-23
U00598,38,Peru,Premium,SmartTV,2024-09-12
U00599,35,Mexico,Standard,Mobile,2025-01-15
U00600,41,Mexico,Standard,SmartTV,2023-12-07
U00601,33,Ecuador,Standard,Mobile,2023-10-17
U00602,52,Chile,Standard,Desktop,2024-02-11
U00603,44,Spain,Standard,SmartTV,2025-04-27
U00604,36,Colombia,Standard,SmartTV,2024-12-15
U00605,49,Chile,Standard,Tablet,2024-04-20
U00606,18,Peru,Standard,Mobile,2025-12-20
U00607,34,Spain,Standard,SmartTV,2023-07-13
U00608,37,Peru,Standard,SmartTV,2026-11-11
U00609,42,United States,Basic,SmartTV,2026-01-10
U00610,18,Mexico,Standard,Tablet,2024-10-13
U00611,32,Mexico,Standard,SmartTV,2024-05-23
U00612,40,Colombia,Basic,Desktop,2023-02-16
U00613,41,Mexico,Standard,SmartTV,2025-10-23
U00614,49,Ecuador,Standard,SmartTV,2025-03-26
U00615,44,Peru,Standard,Tablet,2026-12-10
U00616,34,Colombia,Standard,SmartTV,2026-06-26
U00617,43,Mexico,Standard,Tablet,2023-05-17
U00618,33,Argentina,Premium,Mobile,2023-03-18
U00619,37,United States,Basic,SmartTV,2023-01-20
U00620,45,Colombia,Standard,Desktop,2024-02-16
U00621,34,United States,Standard,SmartTV,2023-05-19
U00622,39,Spain,Standard,Tablet,2024-10-17
U00623,47,Spain,Premium,SmartTV,2024-12-04
U00624,44,Argentina,Premium,SmartTV,2024-01-26
U00625,50,Colombia,Basic,Mobile,2023-01-19
U00626,63,Spain,Basic,Mobile,2023-12-20
U00627,43,Mexico,Premium,SmartTV,2023-04-13
U00628,29,Argentina,Basic,SmartTV,2024-03-04
U00629,41,Colombia,Premium,Mobile,2024-05-10
U00630,41,Ecuador,Standard,SmartTV,2024-03-27
U00631,42,Colombia,Standard,SmartTV,2024-01-25
U00632,53,Chile,Basic,Mobile,2024-02-03
U00633,18,Peru,Standard,Mobile,2023-03-12
U00634,53,United States,Basic,Desktop,2024-11-24
U00635,57,Ecuador,Standard,SmartTV,2025-12-16
U00636,42,Ecuador,Premium,Tablet,2024-03-11
U00637,42,Colombia,Standard,SmartTV,2025-06-04
U00638,32,Ecuador,Standard,Mobile,2023-09-09
U00639,35,Peru,Basic,SmartTV,2023-05-19
U00640,43,Argentina,Standard,Mobile,2023-04-05
U00641,43,United States,Standard,SmartTV,2026-12-27
U00642,44,Colombia,Standard,SmartTV,2024-01-14
U00643,43,Colombia,Premium,Tablet,2025-05-01
U00644,46,Argentina,Premium,SmartTV,2024-08-03
U00645,44,Colombia,Premium,Mobile,2024-09-27
U00646,23,Argentina,Basic,Desktop,2025-02-27
U00647,45,Mexico,Basic,Mobile,2025-10-17
U00648,57,Spain,Basic,Desktop,2025-06-18
U00649,35,Ecuador,Standard,Desktop,2024-02-08
U00650,53,United States,Basic,SmartTV,2024-08-07
U00651,24,United States,Premium,SmartTV,2024-03-04
U00652,35,Ecuador,Premium,Mobile,2025-04-07
U00653,27,Chile,Basic,SmartTV,2023-09-14
U00654,52,Peru,Standard,Tablet,2023-07-26
U00655,55,Colombia,Standard,SmartTV,2024-04-10
U00656,34,United States,Standard,SmartTV,2023-10-23
U00657,49,Ecuador,Standard,SmartTV,2025-12-12
U00658,55,Colombia,Basic,SmartTV,2023-03-21
U00659,35,Ecuador,Premium,SmartTV,2026-10-11
U00660,37,Mexico,Standard,Tablet,2023-06-03
U00661,44,Spain,Basic,Mobile,2023-10-21
U00662,25,Mexico,Basic,Mobile,2026-12-27
U00663,36,Mexico,Premium,SmartTV,2026-09-05
U00664,61,Ecuador,Basic,Mobile,2026-11-09
U00665,29,Argentina,Premium,Mobile,2024-01-19
U00666,45,Peru,Standard,Mobile,2023-12-23
U00667,41,Chile,Premium,SmartTV,2026-01-21
U00668,33,Mexico,Premium,SmartTV,2026-04-11
U00669,38,United States,Premium,SmartTV,2023-08-22
U00670,56,Argentina,Standard,Desktop,2025-10-25
U00671,42,Mexico,Standard,SmartTV,2023-03-09
U00672,44,Peru,Basic,Mobile,2024-03-19
U00673,54,Ecuador,Standard,Mobile,2026-08-26
U00674,32,Chile,Standard,SmartTV,2023-11-14
U00675,22,Mexico,Standard,Mobile,2023-10-07
U00676,56,Argentina,Standard,SmartTV,2024-03-17
U00677,37,Mexico,Basic,SmartTV,2024-12-10
U00678,46,Colombia,Standard,SmartTV,2025-03-23
U00679,26,Colombia,Basic,SmartTV,2023-01-10
U00680,40,Ecuador,Standard,Tablet,2025-11-22
U00681,22,Argentina,Standard,Mobile,2026-03-06
U00682,36,United States,Premium,Tablet,2024-03-25
U00683,27,Chile,Standard,Mobile,2024-08-12
U00684,24,Mexico,Premium,SmartTV,2026-06-04
U00685,31,Mexico,Premium,Tablet,2025-03-23
U00686,18,Ecuador,Basic,Desktop,2023-03-20
U00687,21,Colombia,Standard,SmartTV,2024-09-24
U00688,44,Colombia,Standard,SmartTV,2026-04-24
U00689,39,United States,Premium,Tablet,2023-09-21
U00690,22,Ecuador,Standard,Mobile,2026-02-17
U00691,42,Chile,Basic,SmartTV,2025-01-02
U00692,24,Peru,Basic,Mobile,2026-03-02
U00693,44,Mexico,Standard,Mobile,2024-12-25
U00694,34,Colombia,Basic,SmartTV,2026-03-27
U00695,31,United States,Standard,SmartTV,2024-01-05
U00696,34,Peru,Premium,SmartTV,2024-03-03
U00697,66,United States,Basic,SmartTV,2026-01-16
U00698,26,Mexico,Standard,SmartTV,2024-03-03
U00699,38,Peru,Standard,SmartTV,2024-02-24
U00700,44,Argentina,Standard,Desktop,2025-02-03
U00701,23,Mexico,Basic,SmartTV,2023-07-11
U00702,18,Ecuador,Basic,SmartTV,2023-09-26
U00703,28,Argentina,Premium,Mobile,2025-07-03
U00704,44,Mexico,Standard,SmartTV,2026-11-10
U00705,31,Mexico,Standard,Mobile,2023-11-16
U00706,32,Argentina,Premium,SmartTV,2023-10-13
U00707,46,Mexico,Basic,Mobile,2026-07-26
U00708,25,Peru,Basic,SmartTV,2024-12-18
U00709,34,Colombia,Basic,SmartTV,2023-09-16
U00710,18,Colombia,Premium,Tablet,2023-11-16
U00711,39,Mexico,Standard,SmartTV,2023-03-26
U00712,38,Colombia,Standard,Tablet,2026-10-10
U00713,45,Ecuador,Basic,SmartTV,2025-02-03
U00714,21,Spain,Premium,Mobile,2025-02-08
U00715,33,Colombia,Premium,Desktop,2023-04-19
U00716,20,Ecuador,Standard,Desktop,2024-09-15
U00717,32,Spain,Basic,Mobile,2024-12-02
U00718,53,Argentina,Standard,SmartTV,2023-11-17
U00719,31,Argentina,Standard,Mobile,2025-06-02
U00720,19,Peru,Basic,SmartTV,2024-01-17
U00721,27,Mexico,Standard,Desktop,2025-02-23
U00722,18,United States,Standard,Mobile,2024-10-15
U00723,19,Colombia,Premium,SmartTV,2025-08-09
U00724,43,Ecuador,Standard,Tablet,2023-11-01
U00725,18,Ecuador,Basic,Tablet,2026-05-06
U00726,39,United States,Standard,Tablet,2025-01-16
U00727,35,Colombia,Standard,Tablet,2024-04-23
U00728,29,Chile,Standard,Desktop,2025-09-01
U00729,38,Chile,Standard,SmartTV,2025-06-14
U00730,24,United States,Basic,Desktop,2024-09-20
U00731,45,Colombia,Standard,Tablet,2025-03-09
U00732,27,Chile,Premium,Mobile,2026-01-18
U00733,30,United States,Basic,SmartTV,2025-10-02
U00734,29,Colombia,Standard,Mobile,2023-02-13
U00735,43,Mexico,Basic,Tablet,2025-07-14
U00736,42,Ecuador,Standard,Desktop,2025-01-08
U00737,18,Colombia,Premium,Tablet,2025-05-23
U00738,38,Ecuador,Standard,Tablet,2025-01-21
U00739,18,Peru,Basic,Mobile,2026-12-03
U00740,31,Colombia,Standard,SmartTV,2025-02-27
U00741,34,Spain,Basic,Desktop,2025-11-06
U00742,31,Chile,Standard,SmartTV,2026-01-05
U00743,41,Peru,Premium,Desktop,2024-02-05
U00744,44,Mexico,Standard,SmartTV,2024-05-12
U00745,26,United States,Standard,Desktop,2024-06-26
U00746,25,Colombia,Standard,SmartTV,2024-09-14
U00747,35,Ecuador,Premium,SmartTV,2026-05-23
U00748,18,Ecuador,Basic,Desktop,2023-12-01
U00749,29,Spain,Standard,Mobile,2025-05-23
U00750,51,Spain,Basic,Mobile,2025-02-06
U00751,18,Chile,Basic,Desktop,2025-03-19
U00752,31,Ecuador,Basic,Tablet,2025-11-24
U00753,28,Chile,Standard,Desktop,2026-12-19
U00754,59,Mexico,Basic,SmartTV,2025-08-18
U00755,29,Peru,Premium,Tablet,2024-08-13
U00756,29,Ecuador,Standard,Desktop,2025-04-17
U00757,23,Colombia,Premium,SmartTV,2024-09-04
U00758,35,Mexico,Basic,Tablet,2025-11-18
U00759,38,United States,Standard,SmartTV,2024-09-10
U00760,24,Colombia,Standard,Mobile,2023-08-26
U00761,47,United States,Standard,SmartTV,2026-10-16
U00762,38,Chile,Standard,Tablet,2024-06-20
U00763,45,Mexico,Premium,SmartTV,2024-06-27
U00764,31,Spain,Standard,SmartTV,2023-06-01
U00765,38,Mexico,Premium,SmartTV,2025-05-06
U00766,32,Ecuador,Basic,SmartTV,2025-12-22
U00767,52,Colombia,Standard,Mobile,2023-03-12
U00768,36,Spain,Standard,Tablet,2025-05-23
U00769,35,Mexico,Standard,Mobile,2024-09-06
U00770,30,Colombia,Standard,SmartTV,2025-08-13
U00771,29,Mexico,Standard,Desktop,2025-03-16
U00772,38,Colombia,Premium,SmartTV,2023-07-21
U00773,45,Colombia,Basic,SmartTV,2024-07-05
U00774,27,Spain,Basic,SmartTV,2025-03-26
U00775,37,Peru,Basic,Mobile,2025-05-09
U00776,37,Colombia,Basic,SmartTV,2025-05-08
U00777,39,Peru,Standard,Mobile,2024-09-15
U00778,18,United States,Standard,Mobile,2023-05-10
U00779,24,Colombia,Standard,SmartTV,2026-04-07
U00780,19,Colombia,Premium,Tablet,2026-06-19
U00781,35,Peru,Premium,Tablet,2024-01-04
U00782,24,Ecuador,Standard,SmartTV,2023-01-05
U00783,29,Ecuador,Standard,SmartTV,2025-05-27
U00784,21,Ecuador,Standard,Mobile,2026-05-01
U00785,30,Ecuador,Standard,Mobile,2023-03-05
U00786,22,Mexico,Standard,SmartTV,2026-03-07
U00787,44,Colombia,Basic,SmartTV,2023-10-17
U00788,41,Peru,Premium,SmartTV,2025-08-07
U00789,37,Argentina,Standard,Mobile,2025-12-03
U00790,31,Ecuador,Basic,Desktop,2023-10-03
U00791,18,Colombia,Standard,Mobile,2024-04-27
U00792,30,United States,Standard,SmartTV,2024-11-21
U00793,26,Mexico,Standard,Desktop,2024-12-20
U00794,38,Mexico,Basic,SmartTV,2026-07-10
U00795,42,Chile,Basic,SmartTV,2026-02-18
U00796,39,United States,Standard,Mobile,2025-12-07
U00797,50,Ecuador,Standard,Desktop,2025-01-14
U00798,28,Ecuador,Basic,SmartTV,2026-10-25
U00799,28,Spain,Premium,Desktop,2024-06-26
U00800,47,Ecuador,Premium,SmartTV,2026-06-16
U00801,37,Mexico,Standard,Tablet,2023-02-05
U00802,32,Ecuador,Premium,Mobile,2023-08-03
U00803,57,Peru,Standard,Desktop,2026-05-06
U00804,42,Mexico,Basic,SmartTV,2025-09-18
U00805,33,Chile,Standard,SmartTV,2025-03-06
U00806,27,Mexico,Standard,Tablet,2025-11-17
U00807,51,Ecuador,Standard,Mobile,2025-09-06
U00808,37,Colombia,Premium,Tablet,2025-02-02
U00809,35,Argentina,Standard,SmartTV,2025-03-12
U00810,43,Ecuador,Basic,Mobile,2023-01-22
U00811,46,Mexico,Basic,SmartTV,2023-07-26
U00812,42,Chile,Premium,SmartTV,2026-05-10
U00813,46,Peru,Basic,Mobile,2024-12-04
U00814,40,Peru,Premium,Mobile,2026-11-17
U00815,42,Spain,Basic,Desktop,2023-10-14
U00816,26,Peru,Premium,SmartTV,2023-12-16
U00817,57,Ecuador,Standard,Mobile,2024-01-03
U00818,20,United States,Basic,Mobile,2026-02-08
U00819,39,Ecuador,Basic,Desktop,2024-01-18
U00820,19,Spain,Basic,SmartTV,2026-04-14
U00821,34,Ecuador,Basic,Tablet,2026-11-10
U00822,28,Peru,Basic,Mobile,2026-04-07
U00823,37,Chile,Standard,Tablet,2025-03-03
U00824,39,Ecuador,Standard,SmartTV,2026-11-26
U00825,24,Argentina,Standard,Tablet,2024-06-15
U00826,35,Colombia,Standard,SmartTV,2025-01-08
U00827,52,Chile,Premium,SmartTV,2025-11-19
U00828,19,Spain,Premium,SmartTV,2024-07-04
U00829,25,Mexico,Standard,SmartTV,2026-03-04
U00830,45,Chile,Standard,Tablet,2025-01-03
U00831,36,Peru,Premium,Tablet,2023-01-01
U00832,37,Ecuador,Premium,SmartTV,2024-04-18
U00833,47,United States,Premium,SmartTV,2024-06-19
U00834,25,Mexico,Standard,SmartTV,2025-03-04
U00835,29,Mexico,Standard,SmartTV,2023-06-17
U00836,27,Peru,Premium,SmartTV,2025-12-16
U00837,31,Peru,Standard,SmartTV,2023-09-22
U00838,51,Ecuador,Basic,Mobile,2023-01-18
U00839,18,Ecuador,Premium,Tablet,2023-01-18
U00840,21,Peru,Premium,Desktop,2024-04-20
U00841,19,Colombia,Basic,Mobile,2023-02-15
U00842,52,Ecuador,Basic,Mobile,2023-02-19
U00843,28,Chile,Premium,Mobile,2023-08-02
U00844,31,Chile,Standard,SmartTV,2025-03-02
U00845,18,Peru,Standard,Mobile,2023-07-23
U00846,32,Spain,Basic,Mobile,2026-05-24
U00847,45,Mexico,Basic,Mobile,2024-03-15
U00848,38,Ecuador,Standard,Mobile,2025-12-04
U00849,34,Argentina,Premium,Tablet,2025-06-03
U00850,18,Chile,Standard,SmartTV,2026-04-18
U00851,31,Chile,Basic,Mobile,2024-03-14
U00852,37,United States,Basic,SmartTV,2023-10-10
U00853,23,Ecuador,Basic,SmartTV,2025-07-15
U00854,43,Mexico,Premium,SmartTV,2024-10-06
U00855,46,Colombia,Standard,Desktop,2025-12-11
U00856,29,Ecuador,Premium,SmartTV,2023-07-26
U00857,44,Peru,Premium,Mobile,2024-02-15
U00858,34,Colombia,Standard,Mobile,2026-03-10
U00859,49,Ecuador,Basic,Tablet,2026-03-19
U00860,59,Chile,Premium,SmartTV,2025-06-07
U00861,22,Colombia,Basic,Mobile,2023-02-12
U00862,44,Peru,Premium,Mobile,2023-09-02
U00863,51,Ecuador,Standard,SmartTV,2025-12-20
U00864,23,Peru,Standard,Mobile,2023-09-20
U00865,28,Chile,Standard,Desktop,2026-11-21
U00866,28,Chile,Standard,Desktop,2026-02-19
U00867,33,Argentina,Standard,Mobile,2023-01-10
U00868,31,United States,Standard,SmartTV,2026-06-18
U00869,33,Ecuador,Standard,Mobile,2026-09-27
U00870,45,Peru,Standard,SmartTV,2023-09-09
U00871,18,Spain,Standard,Mobile,2025-04-01
U00872,23,Mexico,Premium,Tablet,2025-09-22
U00873,43,United States,Premium,SmartTV,2025-10-08
U00874,42,Argentina,Standard,Mobile,2025-03-04
U00875,22,Argentina,Premium,Mobile,2026-12-03
U00876,42,Ecuador,Standard,SmartTV,2026-10-14
U00877,51,Colombia,Basic,SmartTV,2024-01-14
U00878,34,Mexico,Basic,Desktop,2023-01-13
U00879,23,Chile,Premium,Mobile,2026-11-22
U00880,45,Argentina,Standard,SmartTV,2023-07-19
U00881,56,United States,Premium,Desktop,2026-06-23
U00882,24,Colombia,Standard,Mobile,2024-06-02
U00883,35,Peru,Basic,Desktop,2026-07-11
U00884,48,Spain,Standard,SmartTV,2024-05-21
U00885,36,Spain,Standard,Desktop,2023-05-23
U00886,18,Spain,Standard,Mobile,2023-11-20
U00887,40,Mexico,Premium,Mobile,2026-12-27
U00888,23,United States,Standard,SmartTV,2026-10-24
U00889,20,Peru,Standard,SmartTV,2023-03-27
U00890,18,Ecuador,Standard,SmartTV,2026-07-15
U00891,49,Ecuador,Standard,SmartTV,2024-07-03
U00892,25,Peru,Premium,SmartTV,2025-03-19
U00893,39,Spain,Standard,SmartTV,2024-02-11
U00894,42,Chile,Standard,Tablet,2025-04-01
U00895,37,Mexico,Standard,Tablet,2026-11-08
U00896,39,Peru,Basic,Desktop,2023-11-01
U00897,40,Argentina,Standard,SmartTV,2026-09-24
U00898,37,Ecuador,Standard,Mobile,2023-01-05
U00899,26,Chile,Standard,Mobile,2024-01-06
U00900,25,Colombia,Standard,Desktop,2025-09-02
U00901,34,Chile,Basic,SmartTV,2024-05-11
U00902,33,Peru,Basic,Tablet,2024-03-12
U00903,40,Mexico,Standard,SmartTV,2023-04-06
U00904,48,Chile,Standard,SmartTV,2023-08-04
U00905,39,United States,Standard,Mobile,2026-01-08
U00906,25,United States,Basic,Tablet,2024-04-04
U00907,18,Colombia,Standard,Mobile,2025-08-25
U00908,26,Ecuador,Standard,Tablet,2026-06-17
U00909,19,Ecuador,Premium,Mobile,2026-07-11
U00910,26,Colombia,Standard,Mobile,2026-06-22
U00911,38,Colombia,Standard,SmartTV,2023-08-14
U00912,36,United States,Standard,Mobile,2023-08-03
U00913,57,United States,Standard,Mobile,2026-02-01
U00914,41,Colombia,Premium,SmartTV,2025-11-27
U00915,58,Argentina,Basic,SmartTV,2024-01-11
U00916,44,Spain,Standard,Desktop,2025-11-22
U00917,48,Peru,Basic,SmartTV,2023-04-07
U00918,31,Spain,Basic,SmartTV,2025-09-26
U00919,22,United States,Basic,Mobile,2023-03-11
U00920,30,United States,Basic,SmartTV,2026-05-05
U00921,35,Argentina,Standard,SmartTV,2023-08-16
U00922,27,Peru,Basic,Tablet,2023-06-05
U00923,23,Colombia,Basic,SmartTV,2025-04-18
U00924,40,United States,Basic,SmartTV,2024-06-11
U00925,23,Colombia,Basic,SmartTV,2025-12-18
U00926,18,Peru,Standard,SmartTV,2026-01-22
U00927,22,Colombia,Premium,SmartTV,2025-12-25
U00928,32,Chile,Standard,SmartTV,2026-08-04
U00929,23,Ecuador,Basic,Mobile,2026-11-25
U00930,32,Spain,Standard,Tablet,2024-10-01
U00931,42,Chile,Standard,SmartTV,2025-08-12
U00932,42,Peru,Basic,SmartTV,2025-01-15
U00933,27,Peru,Standard,SmartTV,2023-09-07
U00934,19,Mexico,Standard,Mobile,2026-06-02
U00935,28,Argentina,Standard,SmartTV,2025-12-08
U00936,43,United States,Standard,SmartTV,2024-01-15
U00937,46,Spain,Standard,Desktop,2023-12-18
U00938,39,Peru,Basic,Mobile,2025-05-03
U00939,49,Spain,Basic,SmartTV,2024-07-21
U00940,56,Chile,Premium,SmartTV,2025-05-15
U00941,29,Mexico,Standard,SmartTV,2025-03-03
U00942,53,Mexico,Standard,Mobile,2023-03-18
U00943,32,Peru,Premium,SmartTV,2025-04-22
U00944,47,Chile,Standard,Mobile,2023-10-14
U00945,44,Mexico,Basic,SmartTV,2025-09-07
U00946,18,Colombia,Standard,SmartTV,2024-01-18
U00947,23,Argentina,Basic,SmartTV,2023-08-11
U00948,20,Peru,Standard,Tablet,2023-09-25
U00949,18,Mexico,Standard,Desktop,2023-11-04
U00950,46,Spain,Basic,SmartTV,2023-11-02
U00951,60,Ecuador,Basic,SmartTV,2023-03-17
U00952,32,Colombia,Standard,SmartTV,2023-02-08
U00953,45,Mexico,Standard,SmartTV,2023-03-11
U00954,53,Ecuador,Basic,Tablet,2023-07-17
U00955,37,Colombia,Basic,SmartTV,2025-01-20
U00956,35,Argentina,Standard,Mobile,2023-03-24
U00957,32,Ecuador,Premium,Mobile,2025-03-02
U00958,41,Mexico,Premium,Tablet,2024-04-21
U00959,45,Ecuador,Standard,Mobile,2024-06-11
U00960,41,Ecuador,Standard,SmartTV,2025-08-02
U00961,40,Peru,Standard,Tablet,2026-05-05
U00962,34,United States,Basic,SmartTV,2023-10-01
U00963,18,Chile,Basic,Mobile,2024-02-24
U00964,46,Colombia,Basic,SmartTV,2026-12-25
U00965,20,Peru,Premium,Desktop,2024-09-13
U00966,42,Mexico,Standard,Tablet,2024-06-02
U00967,44,Mexico,Basic,SmartTV,2026-06-14
U00968,21,Colombia,Standard,SmartTV,2024-09-14
U00969,28,Colombia,Standard,Mobile,2026-03-07
U00970,60,Chile,Standard,Mobile,2025-12-20
U00971,34,Mexico,Standard,SmartTV,2026-05-01
U00972,20,Spain,Premium,SmartTV,2023-05-13
U00973,45,Mexico,Standard,SmartTV,2026-07-27
U00974,26,Mexico,Premium,Tablet,2025-10-06
U00975,18,Chile,Basic,Mobile,2023-12-18
U00976,41,Mexico,Standard,Desktop,2023-07-15
U00977,24,Mexico,Premium,SmartTV,2026-06-11
U00978,39,Colombia,Standard,SmartTV,2024-01-01
U00979,25,United States,Premium,SmartTV,2023-05-19
U00980,43,Peru,Premium,Desktop,2024-10-05
U00981,37,Mexico,Standard,Mobile,2023-07-03
U00982,18,Mexico,Basic,SmartTV,2025-03-17
U00983,40,Spain,Standard,Tablet,2024-03-14
U00984,32,Ecuador,Standard,SmartTV,2023-08-14
U00985,52,United States,Premium,SmartTV,2023-06-25
U00986,40,Ecuador,Basic,SmartTV,2023-12-12
U00987,44,Ecuador,Standard,SmartTV,2023-04-22
U00988,26,Spain,Basic,SmartTV,2023-02-25
U00989,26,Colombia,Standard,Mobile,2023-12-23
U00990,35,Mexico,Premium,Desktop,2025-04-07
U00991,31,Chile,Standard,Tablet,2023-05-10
U00992,51,United States,Standard,Tablet,2026-09-24
U00993,33,Spain,Standard,SmartTV,2023-04-10
U00994,20,Peru,Standard,Desktop,2023-09-04
U00995,25,Spain,Standard,SmartTV,2025-06-10
U00996,47,Colombia,Basic,Mobile,2023-08-24
U00997,33,Mexico,Basic,Mobile,2025-07-21
U00998,32,Argentina,Premium,SmartTV,2023-01-25
U00999,48,Argentina,Standard,SmartTV,2025-10-14
U01000,24,Mexico,Standard,Desktop,2023-09-25
U01001,18,Spain,Standard,SmartTV,2024-12-23
U01002,25,Mexico,Standard,SmartTV,2025-12-22
U01003,38,United States,Basic,Mobile,2025-04-25
U01004,32,Ecuador,Standard,Desktop,2023-05-06
U01005,18,Peru,Basic,SmartTV,2025-11-14
U01006,47,Spain,Premium,Tablet,2025-01-20
U01007,37,Colombia,Standard,Tablet,2024-12-22
U01008,40,Peru,Premium,Mobile,2024-11-24
